id_pedido,id_produto,quantidade,valor_unitario,custo_envio,valor_total_venda
PED00890,PROD0054,2,196.26,35.79,392.52
PED01165,PROD0095,4,287.34,9.72,1149.36
PED00043,PROD0035,3,355.1,28.53,1065.3000000000002
PED00143,PROD0036,1,373.69,30.77,373.69
PED01888,PROD0013,1,347.14,17.68,347.14
PED00332,PROD0026,4,175.09,49.61,700.36
PED00997,PROD0082,3,64.75,20.1,194.25
PED01520,PROD0030,2,148.04,14.46,296.08
PED01419,PROD0072,3,113.04,9.96,339.12
PED00054,PROD0080,2,76.78,22.03,153.56
PED01330,PROD0082,4,22.0,36.17,88.0
PED00869,PROD0043,2,468.51,15.41,937.02
PED01446,PROD0067,4,461.31,39.63,1845.24
PED01440,PROD0047,3,34.7,11.09,104.10000000000001
PED01696,PROD0056,3,94.81,24.82,284.43
PED00796,PROD0074,2,78.36,36.61,156.72
PED00324,PROD0021,3,147.8,11.09,443.40000000000003
PED01733,PROD0003,2,109.99,31.9,219.98
PED01694,PROD0080,3,473.47,40.95,1420.41
PED00079,PROD0071,1,51.24,31.8,51.24
PED01054,PROD0045,2,113.72,28.02,227.44
PED00984,PROD0058,4,49.55,42.72,198.2
PED01135,PROD0033,1,490.39,49.34,490.39
PED00557,PROD0010,4,460.02,13.16,1840.08
PED00864,PROD0030,3,361.15,36.11,1083.4499999999998
PED00716,PROD0010,1,218.73,8.63,218.73
PED01587,PROD0055,3,103.19,6.93,309.57
PED01673,PROD0037,2,118.53,17.64,237.06
PED00471,PROD0020,4,227.09,48.69,908.36
PED00073,PROD0093,3,386.43,29.85,1159.29
PED01576,PROD0009,4,139.72,17.07,558.88
PED01502,PROD0025,4,162.29,10.97,649.16
PED00588,PROD0090,3,303.97,46.41,911.9100000000001
PED01410,PROD0007,2,126.49,21.31,252.98
PED01722,PROD0007,4,296.27,18.8,1185.08
PED01905,PROD0059,3,199.69,43.61,599.0699999999999
PED00563,PROD0071,2,26.84,32.2,53.68
PED01953,PROD0033,3,207.32,12.59,621.96
PED01456,PROD0015,2,460.57,23.97,921.14
PED01435,PROD0012,4,153.62,46.77,614.48
PED00466,PROD0086,1,168.19,45.55,168.19
PED00598,PROD0075,3,42.31,8.15,126.93
PED01644,PROD0090,4,311.37,17.09,1245.48
PED00991,PROD0021,3,426.13,11.95,1278.3899999999999
PED01932,PROD0095,3,182.93,29.02,548.79
PED00736,PROD0026,2,127.72,38.75,255.44
PED00993,PROD0063,3,478.74,18.3,1436.22
PED00247,PROD0001,2,375.09,39.11,750.18
PED01604,PROD0096,4,287.91,35.09,1151.64
PED01143,PROD0025,3,159.71,37.77,479.13
PED00066,PROD0091,4,118.19,47.67,472.76
PED00572,PROD0082,1,360.71,24.11,360.71
PED01979,PROD0068,4,265.68,20.42,1062.72
PED01350,PROD0096,3,265.09,35.77,795.27
PED01943,PROD0083,1,46.12,41.34,46.12
PED00702,PROD0029,2,260.98,13.62,521.96
PED00469,PROD0007,1,413.14,43.11,413.14
PED00492,PROD0037,3,473.93,7.6,1421.79
PED01724,PROD0060,3,62.27,5.29,186.81
PED00662,PROD0080,4,319.27,12.13,1277.08
PED00285,PROD0064,2,288.49,49.04,576.98
PED01979,PROD0066,3,446.25,28.56,1338.75
PED01937,PROD0045,3,378.11,7.1,1134.33
PED01631,PROD0089,2,482.98,49.87,965.96
PED00311,PROD0094,2,480.42,38.52,960.84
PED00308,PROD0071,4,120.59,42.71,482.36
PED00774,PROD0042,1,365.42,14.58,365.42
PED01120,PROD0058,2,269.96,9.75,539.92
PED00964,PROD0045,3,115.15,28.18,345.45000000000005
PED01136,PROD0071,2,105.49,39.75,210.98
PED01660,PROD0034,3,49.73,33.7,149.19
PED00455,PROD0038,4,399.82,33.4,1599.28
PED01486,PROD0091,1,169.01,39.07,169.01
PED01971,PROD0050,4,429.91,15.22,1719.64
PED00131,PROD0003,2,308.07,34.77,616.14
PED00929,PROD0079,3,340.08,22.64,1020.24
PED00964,PROD0076,2,152.92,8.14,305.84
PED00928,PROD0083,2,234.07,14.1,468.14
PED00120,PROD0050,2,212.04,40.73,424.08
PED01220,PROD0004,2,125.49,45.32,250.98
PED01829,PROD0054,1,417.93,17.73,417.93
PED01505,PROD0019,3,314.82,13.57,944.46
PED00633,PROD0023,2,28.34,6.2,56.68
PED01817,PROD0035,3,411.76,47.65,1235.28
PED00896,PROD0033,1,61.96,35.77,61.96
PED00771,PROD0053,3,207.81,48.07,623.4300000000001
PED01062,PROD0033,3,289.92,43.87,869.76
PED00565,PROD0082,1,13.75,20.32,13.75
PED00511,PROD0016,2,329.92,10.07,659.84
PED01497,PROD0004,3,333.25,27.46,999.75
PED01184,PROD0088,4,329.74,6.21,1318.96
PED00288,PROD0017,3,90.1,11.75,270.29999999999995
PED00199,PROD0054,2,135.31,15.5,270.62
PED01811,PROD0052,4,131.21,34.95,524.84
PED00527,PROD0049,2,480.43,27.94,960.86
PED00916,PROD0071,3,43.09,18.61,129.27
PED01708,PROD0090,1,220.09,30.41,220.09
PED01526,PROD0078,2,436.91,10.63,873.82
PED01271,PROD0044,2,387.04,39.01,774.08
PED01406,PROD0012,1,413.0,37.04,413.0
PED01241,PROD0015,3,486.42,14.74,1459.26
PED01110,PROD0085,2,199.76,32.29,399.52
PED01105,PROD0083,3,161.73,27.65,485.18999999999994
PED01085,PROD0012,3,25.02,7.74,75.06
PED00798,PROD0019,3,83.51,17.52,250.53000000000003
PED01523,PROD0065,1,285.39,49.98,285.39
PED01065,PROD0098,3,87.25,9.48,261.75
PED00011,PROD0046,3,370.79,27.79,1112.3700000000001
PED00832,PROD0018,4,28.24,43.22,112.96
PED01769,PROD0044,4,137.15,18.53,548.6
PED00840,PROD0036,4,350.77,16.73,1403.08
PED00642,PROD0053,2,135.2,45.09,270.4
PED01138,PROD0005,2,367.09,18.72,734.18
PED01241,PROD0013,4,497.97,34.32,1991.88
PED01672,PROD0003,1,400.57,38.31,400.57
PED00105,PROD0085,1,177.5,40.49,177.5
PED00690,PROD0054,4,451.29,49.76,1805.16
PED00527,PROD0099,2,35.08,41.14,70.16
PED01495,PROD0033,2,365.25,34.57,730.5
PED01777,PROD0026,1,21.43,45.3,21.43
PED00845,PROD0006,3,95.53,45.76,286.59000000000003
PED00892,PROD0002,1,493.92,48.79,493.92
PED00386,PROD0046,3,186.83,39.94,560.49
PED01249,PROD0096,2,412.04,13.77,824.08
PED00480,PROD0001,2,194.28,36.94,388.56
PED01777,PROD0079,4,421.61,8.38,1686.44
PED00407,PROD0024,2,483.07,19.31,966.14
PED01480,PROD0059,3,223.41,10.21,670.23
PED01676,PROD0078,1,284.08,47.75,284.08
PED00897,PROD0023,4,318.03,20.24,1272.12
PED00710,PROD0014,3,468.07,37.09,1404.21
PED01647,PROD0094,1,135.8,30.71,135.8
PED00638,PROD0013,1,309.51,9.84,309.51
PED01044,PROD0053,1,169.11,30.26,169.11
PED01682,PROD0077,2,116.3,34.75,232.6
PED01624,PROD0005,1,51.61,44.67,51.61
PED00814,PROD0077,2,314.15,8.15,628.3
PED00917,PROD0080,1,442.22,18.3,442.22
PED00202,PROD0017,1,182.18,36.16,182.18
PED00416,PROD0019,2,280.81,6.54,561.62
PED00415,PROD0061,2,324.65,14.16,649.3
PED01471,PROD0080,3,213.18,14.84,639.54
PED01535,PROD0079,1,452.64,35.12,452.64
PED00084,PROD0039,2,187.75,17.87,375.5
PED00166,PROD0038,3,71.26,31.98,213.78000000000003
PED00383,PROD0051,3,80.57,48.44,241.70999999999998
PED00467,PROD0031,2,446.52,40.7,893.04
PED01095,PROD0072,1,494.12,19.98,494.12
PED00809,PROD0026,3,151.58,26.26,454.74
PED00996,PROD0051,1,80.37,14.03,80.37
PED01544,PROD0096,1,246.28,5.71,246.28
PED01816,PROD0062,3,357.67,18.04,1073.01
PED00472,PROD0073,2,310.08,21.62,620.16
PED00992,PROD0062,1,476.04,30.4,476.04
PED01281,PROD0016,4,410.71,47.48,1642.84
PED00274,PROD0048,2,435.8,47.65,871.6
PED01773,PROD0099,3,275.42,8.15,826.26
PED01043,PROD0080,4,170.36,32.66,681.44
PED01513,PROD0081,1,353.85,6.91,353.85
PED01768,PROD0022,2,225.14,34.16,450.28
PED00489,PROD0097,4,151.0,10.3,604.0
PED01756,PROD0071,2,84.61,47.59,169.22
PED00325,PROD0012,1,268.66,43.9,268.66
PED00528,PROD0022,2,301.18,6.0,602.36
PED00891,PROD0056,4,288.7,40.2,1154.8
PED00088,PROD0061,2,67.11,33.62,134.22
PED00485,PROD0053,3,289.29,27.29,867.8700000000001
PED00707,PROD0019,3,92.52,32.12,277.56
PED00349,PROD0085,4,335.22,35.52,1340.88
